timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_accuracy_m
1787584789612,1.09707,-1.92550,-2.27788,0.680626,0.120165,0.482878,,,
1787584789612,1.17018,-2.39984,-1.89423,0.396096,0.427644,0.410332,,,
1787584789612,1.48463,-2.23132,-1.10597,-0.280452,0.691739,0.186256,,,
1787584789612,1.48463,-2.23132,-1.10597,-0.280452,0.691739,0.186256,,,
1787584789612,1.53766,-0.70308,-1.95926,-0.741488,-0.121328,-0.085264,,,
1787584789612,1.96616,1.00341,-3.23158,-0.163450,0.032185,-0.029500,,,
1787584789612,1.99800,1.65389,-0.98282,-0.017884,0.461204,0.560284,,,
1787584789612,1.38515,0.84235,0.76352,-0.351874,0.223384,0.727201,,,
1787584789612,-0.33681,0.74523,0.97110,-0.319656,-0.168188,0.471852,,,
1787584789612,-0.75636,1.07783,1.11442,0.033194,0.303138,0.157584,,,
1787584789612,-0.75636,1.07783,1.11442,0.033194,0.303138,0.157584,,,
1787584789612,-0.15484,1.37676,2.84301,0.129778,0.426139,0.353323,,,
1787584789612,-0.18977,0.94729,3.51504,0.151605,0.132917,0.520667,,,
1787584789612,-0.14870,-0.08021,2.90928,0.148324,-0.110378,0.323131,,,
1787584789612,0.30923,0.03225,1.77877,0.172504,0.058478,0.213068,,,
1787584789612,0.65744,-0.26308,0.40702,0.051160,0.209034,0.321739,,,
1787584789612,0.61270,-0.63477,-0.75043,-0.195245,-0.158002,0.242561,,,
1787584789612,0.61270,-0.63477,-0.75043,-0.195245,-0.158002,0.242561,,,
1787584789612,0.48841,-0.33194,-3.21688,-0.211834,-0.321470,0.268925,,,
1787584789612,-0.48133,0.30222,-4.59137,-0.105769,0.644059,0.579369,,,
1787584789612,-0.83312,-0.52248,-1.75916,-0.549687,0.620895,0.396032,,,
1787584789612,-0.67141,-0.46974,-1.16955,-1.009792,-0.208256,-0.205075,,,
1787584789612,0.28236,0.53097,-2.15683,-0.741068,0.068544,-0.140086,,,
1787584789612,0.65515,0.52616,-0.76793,-0.351761,-0.175142,0.189718,,,
1787584789612,0.65515,0.52616,-0.76793,-0.351761,-0.175142,0.189718,,,
1787584789612,0.16031,-0.25074,0.12446,-0.227099,-0.684505,0.126694,,,
1787584789612,-0.38491,-0.05821,0.61116,-0.078337,-0.275494,-0.066188,,,
1787584789612,-1.32947,0.44112,1.94017,0.067513,0.133493,-0.192668,,,
1787584789612,-1.12050,0.49581,2.73536,0.313720,0.025857,-0.133790,,,
1787584789612,-1.02721,0.02113,3.69228,0.306669,0.471883,-0.063328,,,
1787584789612,-0.90604,-0.77352,4.15475,-0.400825,0.351658,-0.127432,,,
1787584789612,-0.90604,-0.77352,4.15475,-0.400825,0.351658,-0.127432,,,
1787584789612,0.37164,-1.55719,0.26150,-0.283224,-0.636481,-0.177824,,,
1787584789612,0.95528,-1.19697,-3.41005,0.849670,-0.341912,0.158486,,,
1787584789612,0.88200,-1.35788,-2.25479,1.148515,0.169101,0.673485,,,
1787584789612,0.75184,-1.84441,-0.94737,0.710620,0.062773,0.725584,,,
1787584789612,0.93160,-1.49842,-2.42262,0.901232,0.425379,0.469690,,,
1787584789612,1.37019,-0.63300,-1.37640,0.300396,-0.228389,0.469170,,,
1787584789612,1.37019,-0.63300,-1.37640,0.300396,-0.228389,0.469170,,,
1787584789612,0.29343,0.46591,-4.27264,-0.006122,-0.737750,0.234788,,,
1787584789612,0.48195,1.15376,-4.56043,0.653586,-0.175080,0.015863,,,
1787584789612,0.00502,1.28213,-1.37118,0.603258,-0.184561,-0.173737,,,
1787584789612,-0.20044,1.67365,0.19158,0.400968,-0.030587,-0.219109,,,
1787584789612,-0.39033,2.51520,2.52639,0.313792,0.566435,0.036479,,,
1787584789612,-0.49575,2.63754,4.74165,-0.148423,0.607784,0.338123,,,
1787584789612,-0.49575,2.63754,4.74165,-0.148423,0.607784,0.338123,,,
1787584789612,-0.51611,2.03730,5.30161,-0.395128,0.418420,0.470870,,,
1787584789612,-0.19888,1.51742,5.07227,-0.349914,0.188944,0.376381,,,
1787584789612,0.30470,1.05053,4.62544,-0.394523,-0.334462,0.436943,,,
1787584789612,0.23289,0.14326,3.14415,-0.522469,-0.203817,0.422782,,,
1787584789612,0.60803,-0.90806,0.77940,-0.662138,0.389036,0.314412,,,
1787584789612,0.37997,-1.78451,-0.49475,-0.938924,-0.467921,0.178802,,,
1787584789612,0.37997,-1.78451,-0.49475,-0.938924,-0.467921,0.178802,,,
1787584789612,-0.81435,-2.10709,-5.62581,-0.704170,-0.475567,-0.559327,,,
1787584789612,0.01043,-1.01452,-5.93928,-0.801240,0.390576,-0.330035,,,
1787584789612,-1.24296,-0.61589,-6.36492,-1.638122,-0.537332,-0.396068,,,
1787584789612,-1.12916,0.14901,-9.48794,-0.395526,0.293122,-0.455506,,,
1787584789612,-1.38930,1.16941,-4.46663,0.945250,0.614256,-0.141852,,,
1787584789612,-0.72414,0.77153,0.11083,1.095075,0.129580,0.146205,,,
1787584789612,-0.72414,0.77153,0.11083,1.095075,0.129580,0.146205,,,
1787584789612,-1.00525,0.66358,3.77557,0.671544,0.124997,0.106732,,,
1787584789612,-1.02213,0.73022,5.17848,0.095323,0.035684,-0.270162,,,
1787584789612,-0.35971,1.24106,4.98832,-0.113981,-0.242880,-0.593827,,,
1787584789612,0.23742,1.66473,4.26051,0.037439,-0.369127,-0.414625,,,
1787584789612,-0.08692,1.38852,3.34419,0.023907,-0.066203,-0.098979,,,
1787584789612,0.11607,-0.20806,2.75491,-0.420776,0.299288,-0.126983,,,
1787584789612,0.11607,-0.20806,2.75491,-0.420776,0.299288,-0.126983,,,
1787584789612,1.04945,-1.60325,0.28887,-0.535223,-0.041221,-0.172362,,,
1787584789612,1.89573,-2.35984,-2.44053,-0.024557,0.157188,0.077972,,,
1787584789612,1.71851,-2.64095,-3.47014,0.883963,0.643111,0.562816,,,
1787584789612,0.26654,-2.70159,-2.34950,1.131870,0.190828,0.222813,,,
1787584789612,1.57906,-1.61609,-3.43225,1.268292,-0.459248,0.018178,,,
1787584789612,1.69314,-0.19423,-4.35728,0.812660,-0.895203,0.323382,,,
1787584789612,1.69314,-0.19423,-4.35728,0.812660,-0.895203,0.323382,,,
1787584789612,-0.02833,1.73567,-4.82889,0.463693,0.257123,0.266251,,,
1787584789612,0.28160,2.51877,-2.40234,0.203462,0.983334,0.237216,,,
1787584789612,0.42775,2.79692,0.44201,-0.213592,0.162864,0.335020,,,
1787584789612,-0.00549,2.59502,1.39486,-0.180801,-0.127225,0.573422,,,
1787584789612,-0.89137,2.38365,2.40316,0.110213,-0.201419,0.566567,,,
1787584789612,-1.38182,2.11192,3.34514,0.181658,0.612303,0.382222,,,
1787584789612,-1.38182,2.11192,3.34514,0.181658,0.612303,0.382222,,,
1787584789612,-0.75624,1.62049,4.09863,-0.190653,0.989995,0.281304,,,
1787584789612,-0.15118,1.08632,3.67368,-0.281563,1.071528,0.233017,,,
1787584789612,0.04510,-0.11215,3.32801,-0.576931,0.924459,0.189933,,,
1787584789612,0.12950,-0.30137,1.88580,-0.576424,0.310610,0.218656,,,
1787584789612,-0.30407,-0.94685,-1.57199,-0.139791,0.454243,0.381087,,,
1787584789612,0.02700,-2.24137,-2.35685,0.172475,-0.032647,-0.034479,,,
1787584789612,0.02700,-2.24137,-2.35685,0.172475,-0.032647,-0.034479,,,
1787584789612,-1.05082,-0.55981,-3.43235,-0.070745,0.397755,0.245259,,,
1787584789612,-0.10591,-0.81483,-2.04511,-0.735537,-0.066027,0.366295,,,
1787584789612,-2.11145,-0.46511,-3.96974,-0.700036,-0.287220,-0.092452,,,
1787584789612,-1.69293,0.35732,-3.54149,-0.030127,0.144272,-0.857282,,,
1787584789612,0.87264,1.81745,-0.71717,0.109732,-0.151516,-0.436450,,,
1787584789612,0.84800,1.40304,0.22915,-0.001401,-0.532490,0.131293,,,
1787584789612,0.84800,1.40304,0.22915,-0.001401,-0.532490,0.131293,,,
1787584789612,0.01825,0.48194,1.39206,0.020634,-0.587671,0.259009,,,
1787584789612,-0.65711,0.26904,1.62521,0.087808,-0.464051,-0.126765,,,
1787584789612,0.27730,0.59055,2.19016,-0.019145,-0.029943,-0.216433,,,
1787584789612,0.17859,0.22917,2.26629,-0.222146,0.142635,0.032228,,,
1787584789612,-1.61204,-0.70927,0.95455,0.218413,0.412907,-0.211224,,,
1787584789612,-0.54898,-1.49864,1.91889,0.151624,-0.177387,-0.603279,,,
1787584789612,-0.54898,-1.49864,1.91889,0.151624,-0.177387,-0.603279,,,
1787584789612,1.24859,-0.71824,0.20684,0.024848,-0.010893,0.032495,,,
1787584789612,0.62557,-0.81691,-0.93060,0.242538,0.057662,0.597871,,,
1787584789612,0.14222,-1.73051,-1.16307,0.369101,-0.323245,0.394963,,,
1787584789612,0.51147,-0.56422,-2.67031,0.681254,0.162532,0.462311,,,
1787584789612,1.24530,-0.56857,-1.64060,0.659550,1.005653,0.673518,,,
1787584789612,0.74524,-1.15654,0.53780,-0.422374,-0.128761,0.485447,,,
1787584789612,0.74524,-1.15654,0.53780,-0.422374,-0.128761,0.485447,,,
1787584789612,-1.11960,0.27691,-3.58676,-0.098287,-0.244974,-0.227507,,,
1787584789612,0.19653,1.76434,-1.93039,0.471851,0.052496,-0.438214,,,
1787584789612,1.88027,1.48125,1.20832,-0.202394,-0.318156,0.153400,,,
1787584789612,0.50982,1.11745,-0.30239,-0.289374,-0.223581,0.260461,,,
1787584789612,-1.05256,1.57852,0.46761,0.101504,0.001971,-0.007360,,,
1787584789612,-0.65214,0.98996,1.71202,-0.109228,0.618667,0.070361,,,
1787584789612,-0.65214,0.98996,1.71202,-0.109228,0.618667,0.070361,,,
1787584789612,-0.22263,0.72150,2.35057,-0.013520,0.470233,0.267096,,,
1787584789612,0.02154,-0.27388,2.96058,0.063591,-0.115305,0.370406,,,
1787584789612,-0.29482,-1.01094,1.92677,0.151016,0.039247,0.227304,,,
1787584789612,-0.73271,-0.83215,0.56912,0.307044,0.005927,0.009858,,,
