timestamp_ms,lat,lon,heading_rad,std_e_m,std_n_m,cov_ee,cov_en,cov_nn
1788572160212,13.256259619908391,77.62461699107573,2.3763038948204596,1.981641569510344,1.981641569510344,3.9269033100114186,0.0,3.9269033100114186
1788572160273,13.256259619854218,77.62461698850564,2.3763005768204604,1.9812123347762516,1.9812123347762516,3.9252023154695657,0.0,3.9252023154695657
1788572160333,13.25625962056873,77.62461698651826,2.376316086820461,1.9807822482347124,1.9807822482347124,3.923498314921762,0.0,3.923498314921762
1788572160394,13.256259621433768,77.62461698428572,2.3763303648204612,1.9803367623405617,1.9803367623405617,3.9217336922774977,0.0,3.9217336922774977
1788572160455,13.2562596216558,77.62461698159802,2.3763652568204616,1.979884329445244,1.979884329445244,3.919941957982843,0.0,3.919941957982843
1788572160515,13.256259621282164,77.62461697859375,2.3763493268204616,1.9794309940980803,1.9794309940980803,3.918147060396114,0.0,3.918147060396114
1788572160576,13.256259621064023,77.62461697593385,2.3763690138204616,1.9789646531922949,1.9789646531922949,3.916301098584499,0.0,3.916301098584499
1788572160636,13.256259621693657,77.62461697417206,2.376393973820461,1.9784976699662171,1.9784976699662171,3.9144530300617504,0.0,3.9144530300617504
1788572160697,13.256259622696067,77.62461697301917,2.3764416628204614,1.9780145927157824,1.9780145927157824,3.912541728996582,0.0,3.912541728996582
1788572160758,13.256259623567098,77.62461697158437,2.3764378208204615,1.9775248126265712,1.9775248126265712,3.9106043845537553,0.0,3.9106043845537553
1788572160818,13.25625962394762,77.62461696957845,2.376469890820461,1.9770352976579044,1.9770352976579044,3.908668568185279,0.0,3.908668568185279
1788572160879,13.256259624278291,77.62461696834691,2.376480504820462,1.9765330575892464,1.9765330575892464,3.906682927743095,0.0,3.906682927743095
1788572160939,13.256259625299087,77.62461696855993,2.3764106348204628,1.9760319502534427,1.9760319502534427,3.904702268422424,0.0,3.904702268422424
1788572161000,13.256259627510484,77.62461696922362,2.376438182820463,1.9755157079753716,1.9755157079753716,3.9026623124574336,0.0,3.9026623124574336
